Id,SalePrice
1800,140963.98708915027
1801,122881.24687356586
1802,141769.79193452353
1803,149403.8998672847
1804,144019.3458273254
1805,136576.9927244477
1806,131323.7047149429
1807,143536.9295533423
1808,134912.7062599505
1809,124949.04121204677
1810,132207.601923979
1811,90425.25257155445
1812,98148.28996612271
1813,123220.5354934944
1814,90244.14317972437
1815,56416.56730801248
1816,99825.08884561995
1817,110089.8618775857
1818,140908.07760930812
1819,124660.70241929342
1820,51931.75566565047
1821,116154.94428778806
1822,153388.57097231218
1823,45773.58217322383
1824,136814.8107945374
1825,141420.10403214596
1826,109633.22373738782
1827,102546.07516515654
1828,136382.87385699496
1829,136856.1962427167
1830,146140.17865560754
1831,148839.38356177753
1832,71016.11229132568
1833,147684.09261510154
1834,117954.43985510184
1835,121930.50386437634
1836,126885.66420730809
1837,90136.95996488721
1838,128984.75534380064
1839,95871.40035814645
1840,148073.04316561614
1841,136973.16753394227
1842,97506.11284440289
1843,126693.68078390621
1844,149552.84191525445
1845,147192.24135576628
1846,155693.61252730316
1847,178664.67981715885
1848,50756.246574119075
1849,106959.0143893544
1850,118869.59715038499
1851,158426.46632300076
1852,124834.1962984936
1853,127368.70823705097
1854,167573.2377090737
1855,169753.64928703563
1856,226191.4202864441
1857,133463.61650333804
1858,133872.10102015463
1859,123393.71272604907
1860,147525.7110436968
1861,122566.06362448589
1862,308907.9292744571
1863,288413.6767934576
1864,288515.25391659903
1865,316859.58137109346
1866,306422.66415570775
1867,224222.85316461418
1868,279867.3074064915
1869,203105.40664773172
1870,223886.4428596309
1871,247245.94560823456
1872,180412.01651575117
1873,237858.55903769063
1874,143991.54741357558
1875,199678.9705481952
1876,196776.80261394614
1877,208962.34192022964
1878,199622.47684583615
1879,127037.85350180682
1880,129415.15014425536
1881,240500.1647341411
1882,244083.84319468908
1883,189247.93701755497
1884,202261.31992299945
1885,238413.42278609492
1886,276348.6698814535
1887,213068.25969101395
1888,257354.07339379255
1889,171829.94263474186
1890,118796.09265203078
1891,133134.39933128524
1892,95892.32485724658
1893,130218.38071961218
1894,124074.13500439805
1895,141771.10565741436
1896,128011.814611467
1897,116373.32220303136
1898,110812.95053418606
1899,167318.6426228252
1900,148227.01588174305
1901,166455.06998271146
1902,150569.96491739037
1903,214221.82598514837
1904,145586.59040785136
1905,204239.01288152917
1906,125581.43028629727
1907,218543.98950178648
1908,106649.67331131535
1909,134653.55429906325
1910,118905.65050159396
1911,230155.51291854624
1912,347859.32300499355
1913,145810.10998039963
1914,53215.79795823878
1915,285345.78365974734
1916,72343.83030257419
1917,250868.5016985527
1918,141050.38713130352
1919,181143.0347507043
1920,163605.70952674613
1921,336534.8349423108
1922,296220.24054356775
1923,250306.17531278759
1924,225003.33812875368
1925,198732.93430322374
1926,335582.4900580705
1927,134529.70124998613
1928,163798.06194369856
1929,126953.79557981851
1930,145883.17626800394
1931,139031.20064743602
1932,140909.19008184798
1933,174791.85980451448
1934,179827.25824650092
1935,169475.60789624657
1936,190116.5135895864
1937,187955.1067506465
1938,179268.13655150236
1939,251320.40906446954
1940,197749.73118238116
1941,169891.09165020403
1942,193021.71159982387
1943,228835.67483769867
1944,351023.9613642693
1945,377885.0715634237
1946,139337.4734775184
1947,307455.0355549486
1948,171889.54760609518
1949,239370.70647880438
1950,188228.05299912192
1951,250737.70484426318
1952,218321.34714578552
1953,172702.38419987608
1954,194994.5779729945
1955,136898.82612843325
1956,290618.3443954443
1957,155620.20703463937
1958,281245.82798331697
1959,145627.87195588823
1960,114524.60545939655
1961,121834.23821399736
1962,99098.68601235031
1963,103630.9774147235
1964,107091.67201140334
1965,143695.4810108595
1966,136690.8081773008
1967,292933.32773931365
1968,388606.18004892423
1969,364660.58097057935
1970,386187.015629722
1971,431707.5887042687
1972,360598.40577205684
1973,284212.83980966447
1974,322466.27031207853
1975,445667.99839210085
1976,275631.62838841474
1977,348538.1308839008
1978,338868.0851479675
1979,332799.2919233922
1980,214735.006154604
1981,332238.01345735474
1982,230615.37207463995
1983,216311.46195822957
1984,180800.46604629495
1985,216364.0576364106
1986,209412.82809991692
1987,186629.93163386307
1988,177461.69591820362
1989,195319.55858212433
1990,206980.91593837185
1991,239293.13814336108
1992,215587.24615271814
1993,171553.6076107484
1994,223969.32737880733
1995,183941.23671644484
1996,253667.05527758138
1997,308311.79116778384
1998,309498.2351959602
1999,274636.16849510925
2000,317361.78602350556
2001,283806.90376944485
2002,241389.967896068
2003,261554.9748514215
2004,287738.74979639956
2005,229589.48833123123
2006,220874.16981484817
2007,252550.08655983626
2008,210229.23170713632
2009,197261.391382214
2010,197061.25613858656
2011,142639.10099972654
2012,174390.78621633156
2013,179518.74282244057
2014,189028.297687323
2015,213290.65978011282
2016,191968.44173221162
2017,197636.418795397
2018,116460.53925141608
2019,130228.00609531725
2020,102903.10804752172
2021,102602.29649297349
2022,186072.15023251067
2023,151028.67240192788
2024,274445.5316672091
2025,349720.65338344884
2026,174869.59779474608
2027,160302.41707955344
2028,155444.23625768968
2029,165388.90512381055
2030,263709.30593506433
2031,228712.9435727329
2032,243735.11276531822
2033,249509.8215594099
2034,172890.90468158215
2035,215892.98833155763
2036,202768.42831849924
2037,213500.03350945812
2038,324164.04349910584
2039,229500.6899795584
2040,287238.51337026333
2041,296387.53339373984
2042,203805.90197608914
2043,175727.02436868372
2044,167724.54550983326
2045,216046.41160132855
2046,149393.06974847917
2047,142075.60379575568
2048,137319.0695363936
2049,145715.71958493348
2050,177403.3514427812
2051,100133.32418119507
2052,119951.93076656068
2053,147021.3347101019
2054,93876.76975779132
2055,160439.80441776526
2056,159789.75583596103
2057,111861.48259895266
2058,215963.34104770698
2059,129230.206728553
2060,166246.49430032217
2061,174928.0615987334
2062,128286.94926097647
2063,122835.27476693335
2064,135188.86256593798
2065,119628.49786460846
2066,176745.3542030208
2067,112253.20908708291
2068,144934.67509775222
2069,87978.7585546608
2070,116334.60914345832
2071,92122.60359498911
2072,144405.30948678564
2073,135229.31448736446
2074,183050.73967164286
2075,146560.93481895953
2076,112926.69121827574
2077,154069.93214702682
2078,125006.81514551188
2079,136855.9223094425
2080,117064.56509529878
2081,125983.53004947948
2082,122038.84043150858
2083,150668.05298832667
2084,105891.76964671182
2085,111722.74642359359
2086,121792.94762200587
2087,122666.31170279534
2088,95839.57823419802
2089,76986.08836186152
2090,125775.98452036564
2091,108005.6949212984
2092,118698.98958181622
2093,120023.634462452
2094,115745.71678781073
2095,144157.18472830678
2096,90138.55047342255
2097,98704.76310457
2098,148728.54532615756
2099,51773.84816178023
2100,78980.34981945784
2101,110646.42232017596
2102,127787.8426273548
2103,106740.10539148161
2104,146862.20933704614
2105,125118.80797877049
2106,64818.29157775872
2107,186662.32326407323
2108,115523.71488622027
2109,109733.85285549783
2110,130462.2732584302
2111,145803.5690400734
2112,141760.42402866454
2113,124855.78068324564
2114,126009.22494997084
2115,164850.94106306983
2116,116719.7055523617
2117,146913.15275110086
2118,129014.83446318115
2119,113462.23337655446
2120,113319.40899607829
2121,97597.65049736093
2122,115602.5326483875
2123,84301.88951981354
2124,162016.83960029032
2125,128628.0891888402
2126,154226.56152663028
2127,165489.77802672028
2128,130225.92882770454
2129,94926.13683925835
2130,133693.07826381084
2131,146600.15830815266
2132,122103.99686417906
2133,124777.02076022196
2134,126218.89186514817
2135,96586.36815423536
2136,83124.55004720033
2137,106171.5505801915
2138,136078.93110370493
2139,152572.39980524554
2140,140894.0780428891
2141,165627.50711456692
2142,126208.43641376903
2143,147421.91817417197
2144,125123.42761595038
2145,136913.7164103391
2146,168251.135688964
2147,147569.4742147841
2148,146125.7091568702
2149,155735.23081994953
2150,234262.85665709263
2151,117498.25312086739
2152,164465.16351555663
2153,157350.7342030867
2154,103407.5275417091
2155,137379.16416208365
2156,244875.2863667753
2157,224594.32660026106
2158,240919.4379362427
2159,224633.03542320878
2160,187583.355811151
2161,235534.23608171678
2162,332842.75307701196
2163,324286.14980790275
2164,248138.40550773716
2165,211959.10709751135
2166,152470.09887441318
2167,213859.64882153648
2168,192865.93566199762
2169,198107.0387527581
2170,218907.89968546474
2171,158556.2636112961
2172,133938.92562505422
2173,170757.78333534466
2174,222677.90745225304
2175,287056.3607264394
2176,295053.2759571007
2177,232246.0397831037
2178,217868.07089885254
2179,135595.81870078252
2180,204490.02644110247
2181,197244.36933062365
2182,224477.7686473794
2183,195250.13486259608
2184,114670.18205378776
2185,133046.2439525912
2186,144835.3051208593
2187,154759.2148163033
2188,157001.47219323227
2189,264620.02169043204
2190,83395.8002727504
2191,80897.19984178955
2192,86894.5162030917
2193,108241.76134597283
2194,103587.73088008212
2195,104447.79381555151
2196,110170.5211150221
2197,118982.71254765865
2198,157521.01033104814
2199,172226.47763728845
2200,145766.65583888476
2201,148012.78861212783
2202,214176.2321990218
2203,138669.2929794348
2204,179518.83044629294
2205,117857.84391707437
2206,135393.25410667315
2207,224109.99540093326
2208,277484.91976267257
2209,239534.43006168035
2210,118008.11007340491
2211,118578.19948880737
2212,117957.34193574225
2213,108466.6157641399
2214,131180.68383124346
2215,101992.58724087365
2216,149799.67305082444
2217,63997.63802466598
2218,67850.945474481
2219,60729.16576570982
2220,59027.29217059533
2221,285345.78365974734
2222,253714.5489382234
2223,287817.0547102472
2224,211612.02490175853
2225,123637.15866965544
2226,180069.29895761478
2227,200433.90496424644
2228,260258.4290176576
2229,257447.3723064071
2230,151848.70242333497
2231,216831.86310517375
2232,175899.81792047154
2233,188003.3881111838
2234,241855.89660732684
2235,215621.2413145648
2236,256192.33867230287
2237,294753.3160995057
2238,202712.9582727845
2239,112651.90280848173
2240,155374.09997962732
2241,157159.22073287453
2242,122963.6059118727
2243,135843.92893420387
2244,105063.37127121247
2245,100007.6308042497
2246,149766.89606157716
2247,115776.86828283886
2248,119918.54291724529
2249,118091.73197621186
2250,126595.5875842444
2251,113128.10768469039
2252,181029.25611371128
2253,158278.27851502408
2254,187791.52348031444
2255,184427.73572235976
2256,182573.28671869918
2257,203618.87744743534
2258,163876.6470863631
2259,172710.0801536338
2260,154626.35255060502
2261,198653.91691701245
2262,221733.2313075208
2263,365793.1229735746
2264,457925.2780268786
2265,167268.35187749023
2266,302466.8523739516
2267,342180.5657198986
2268,408582.00980587315
2269,155773.06562823095
2270,201641.11158204885
2271,215808.72924964697
2272,204137.17399953285
2273,164014.55027654977
2274,180018.81773974726
2275,153525.6639868931
2276,189065.14895260226
2277,177803.88403930425
2278,148717.95110681816
2279,124098.01660110848
2280,117655.87011622735
2281,167543.83023993904
2282,189412.88496113638
2283,107761.73418691706
2284,113668.88128468428
2285,137732.80146243554
2286,122358.85548907635
2287,361260.9140869415
2288,280300.5651314354
2289,356418.271100686
2290,425950.55910911504
2291,326229.26212166087
2292,409271.67861850024
2293,443116.8393908306
2294,375544.3384384718
2295,461497.01086253434
2296,286874.3171550603
2297,341226.41618599766
2298,327715.67494018294
2299,339063.5337399979
2300,326959.2887102609
2301,316282.2644469812
2302,255183.71385413271
2303,254709.54649657477
2304,261859.0651970908
2305,206613.2593762406
2306,197863.61569261405
2307,212296.05881660356
2308,228383.90826386557
2309,283627.94714811497
2310,225606.13392643598
2311,209731.03654585505
2312,179671.63096004492
2313,173465.95369950467
2314,178775.24226422032
2315,183556.86916484343
2316,206920.60428845685
2317,197017.14106198927
2318,185317.28521330192
2319,186635.06350019542
2320,188417.28452498256
2321,237408.17147351612
2322,185440.42306634152
2323,199237.89796659214
2324,189668.580219592
2325,220813.0269736387
2326,183596.40134155113
2327,203094.54022647275
2328,220229.83824269744
2329,194061.93594112727
2330,178484.8925784549
2331,345203.11243142467
2332,388060.41713384923
2333,318694.0140601173
2334,260405.39975408377
2335,280261.7862891895
2336,299293.00019464566
2337,201312.3925930222
2338,261399.11929286947
2339,224261.96959107002
2340,377346.1086630301
2341,219250.68888980936
2342,241732.9972264525
2343,232145.2884772211
2344,218657.8164294632
2345,236287.1749501857
2346,216656.30376447763
2347,199605.8516921736
2348,247835.1307222988
2349,179432.16350035634
2350,307582.4672468077
2351,251109.30077073505
2352,255691.67007193205
2353,234426.94684714888
2354,137936.4547168322
2355,146996.2880864606
2356,148424.57522974303
2357,188134.90114292852
2358,197964.09389615222
2359,132506.27651742817
2360,116245.36327491063
2361,140048.55531852823
2362,254983.6324718508
2363,129280.93146388375
2364,154016.7575004732
2365,220298.69315539597
2366,194442.08688835998
2367,225032.56997002824
2368,212080.2121164317
2369,217216.87937711677
2370,166193.29121493336
2371,168312.12337591077
2372,187357.24392846905
2373,269743.05212554167
2374,290846.2210663159
2375,238196.61982615315
2376,273819.56235182314
2377,322630.71523956844
2378,143122.23103018219
2379,198656.09111667544
2380,149173.10951131585
2381,159858.85645406097
2382,205136.20396449094
2383,202011.77927036368
2384,241126.31480874217
2385,161782.2130851384
2386,130933.42861361394
2387,137136.35747504968
2388,109110.21023960423
2389,126824.2482094956
2390,146720.24113700612
2391,138513.90339965172
2392,111455.88071500903
2393,169879.32000243675
2394,140823.50913362208
2395,200853.7889561649
2396,147775.88718247387
2397,217107.2707609584
2398,127070.49399348401
2399,69973.62647574354
2400,67691.62746188429
2401,116156.0134563157
2402,136442.55605549118
2403,144597.87158915104
2404,162792.02931948545
2405,157105.01841937593
2406,137433.57906379944
2407,116400.80342188642
2408,145580.6830444507
2409,117236.15628085985
2410,175928.77195141674
2411,113749.42776355126
2412,154014.98702729904
2413,131435.31643592188
2414,158618.5971373222
2415,134358.98998967934
2416,128066.76228347681
2417,133102.0886038191
2418,132983.12869189153
2419,123859.52008115353
2420,120042.68681629347
2421,147861.09144867954
2422,105674.62858901192
2423,112242.48355541842
2424,166813.41571069983
2425,192185.2867691219
2426,123486.84037541614
2427,137952.56072634194
2428,179898.90496973423
2429,112681.70712108198
2430,130802.78994348965
2431,110366.38445377223
2432,147755.27004340958
2433,141929.6934336146
2434,138790.93098208905
2435,153544.84704850052
2436,103076.35397235994
2437,102203.59803182381
2438,119864.56849458691
2439,102755.55128511273
2440,125648.29624759925
2441,93740.09450575006
2442,97348.23421640755
2443,129267.021389913
2444,133172.02597128338
2445,93632.36888542224
2446,136894.00436935064
2447,185265.76744927085
2448,131988.5422695215
2449,113700.54728502719
2450,160476.41960626122
2451,124610.45980899206
2452,192213.44816064605
2453,93964.28645310708
2454,114934.55086596645
2455,114897.30523454011
2456,130127.90017660984
2457,134048.48530605104
2458,133940.4917610141
2459,106836.51180383291
2460,142274.409643766
2461,132496.58982073498
2462,130979.8998297969
2463,130074.65202794032
2464,167868.69225383035
2465,144628.86133941356
2466,113362.8158074162
2467,136437.6154968272
2468,95137.51608201038
2469,90243.06317169972
2470,197631.2122517552
2471,208661.23324315864
2472,168122.0072169411
2473,109847.08301825826
2474,83134.86177916764
2475,211344.2201371405
2476,115736.9919034227
2477,126100.90216758002
2478,156957.05637075604
2479,109695.8921011328
2480,161080.17964728942
2481,124961.51112717754
2482,125067.41507751164
2483,112061.0085715002
2484,123607.96367171685
2485,124994.83481682804
2486,152245.4097474498
2487,166780.9805936038
2488,160976.40222836426
2489,158236.644473951
2490,142701.51265340374
2491,92527.69752708098
2492,191801.70991017428
2493,170699.7806952392
2494,148734.09473224136
2495,93861.77182719573
2496,252295.6391153732
2497,153421.70790133512
2498,105589.9756868797
2499,87397.40256082833
2500,119558.86047747455
2501,133093.44075301872
2502,143393.72101812836
2503,97851.95903229072
2504,168314.06706786389
2505,225924.31641473886
2506,249577.39095800175
2507,280504.0219082321
2508,250606.4753743457
2509,217499.9585933426
2510,215764.21642199077
2511,174343.32863612723
2512,204860.02593445254
2513,216791.961138897
2514,302563.3434225171
2515,146174.35648992154
2516,178207.56343910203
2517,143398.355149889
2518,150957.22161931044
2519,232014.8845866129
2520,215463.3906347524
2521,189034.73739542603
2522,222721.6332768797
2523,119895.65265725498
2524,138954.06376095238
2525,145275.45879798342
2526,137946.2532359874
2527,126893.12241167488
2528,124730.65030145702
2529,129412.0926287404
2530,127445.56908097
2531,235563.06125526445
2532,225229.53635460156
2533,191320.71759155276
2534,238533.49730369617
2535,284843.45550257777
2536,233978.03201660613
2537,235712.6275970162
2538,185677.55301727547
2539,191020.01996547505
2540,184390.6187371902
2541,181715.24233866113
2542,165811.07150699687
2543,119307.4254036814
2544,118027.94973123979
2545,138436.4163051941
2546,123978.03816866066
2547,140427.4808825227
2548,147894.34151327243
2549,154513.2457931906
2550,629129.2765458307
2551,145951.79047170843
2552,125007.95329447192
2553,74659.61225682886
2554,96364.07030324203
2555,117259.34454502052
2556,95453.15920276106
2557,101947.34800082725
2558,146620.99157398133
2559,145874.07690283167
2560,152475.55823953083
2561,145029.0699212451
2562,138082.97466990925
2563,145978.41548093213
2564,188320.3227746876
2565,129917.84020140624
2566,162523.31015452518
2567,141829.29764620578
2568,202975.64676231903
2569,229294.3905480413
2570,117542.73333376073
2571,190093.45221391332
2572,148826.7788964421
2573,231328.3496398366
2574,314089.48160096107
2575,133361.76535517635
2576,117772.91673583213
2577,154968.51012709655
2578,85856.72575551836
2579,60562.958328903616
2580,80034.8318238603
2581,86615.5512647927
2582,96172.63676330363
2583,270082.0960093982
2584,186790.62851143559
2585,191176.75150958763
2586,215462.7341690548
2587,199793.1893338092
2588,143591.92868892013
2589,151113.6831057079
2590,202917.3294343144
2591,240113.2895369935
2592,213117.71591575452
2593,257630.41104499158
2594,190431.91052511462
2595,201396.2448390446
2596,283731.0407231352
2597,180362.66122176935
2598,278479.8799266744
2599,313936.6780856066
2600,151659.05702154565
2601,146514.99829337996
2602,86116.8453150385
2603,93455.08816818212
2604,89436.83243435013
2605,83607.56516623091
2606,146308.0061124958
2607,199958.17212417084
2608,193262.65596643699
2609,167761.13276232927
2610,110407.89954490481
2611,129305.30810118756
2612,156485.7294578474
2613,127347.94115790374
2614,122117.09813801241
2615,156767.55641710173
2616,144030.003324299
2617,175321.6006861991
2618,203189.78232819293
2619,198645.22299236062
2620,179850.83647930613
2621,174532.0146840553
2622,177084.28257125572
2623,238789.58493357373
2624,297449.0888882513
2625,294552.778171553
2626,170572.0387064542
2627,169785.2026485653
2628,455971.62531305937
2629,484791.5600837411
2630,378019.0972056921
2631,459684.1715041225
2632,401388.60061502736
2633,308620.0047527233
2634,398542.18442746066
2635,160380.209760946
2636,170176.46050105864
2637,170814.34746390875
2638,257990.18755305125
2639,195333.6457959467
2640,147148.87240876144
2641,103379.5643027783
2642,189520.39032139932
2643,104660.94896269627
2644,123877.97480534375
2645,109211.53894996108
2646,95249.88609219457
2647,103610.8630916332
2648,140395.28128759257
2649,157996.1988050027
2650,133175.9020702335
2651,142776.82322262487
2652,393380.9941376529
2653,263807.48701628885
2654,261112.91717544204
2655,359951.7130390895
2656,328403.6684771938
2657,351644.5986136958
2658,304196.752241127
2659,308092.67094876466
2660,365689.51688070525
2661,349968.8189467853
2662,351600.37404405576
2663,294323.89806708664
2664,275195.1211061281
2665,322493.1633598035
2666,290297.62930180563
2667,176209.1675686883
2668,183026.0761506958
2669,189220.5333540178
2670,275572.74417322135
2671,189618.94298748582
2672,202203.5281682173
2673,201330.68551595643
2674,195464.151553618
2675,172251.60332767107
2676,198567.39470341217
2677,197144.84846126096
2678,249944.53441486668
2679,278933.60794598685
2680,294202.7180948849
2681,375104.8596748111
2682,312445.1818756058
2683,456982.26815455436
2684,318369.865904326
2685,330440.3685644392
2686,245853.29424532692
2687,292795.65885767067
2688,218571.96857416397
2689,211589.88455353648
2690,379969.0969187699
2691,188543.74036617787
2692,140757.95097614115
2693,203995.62071547256
2694,138868.82841402004
2695,190646.64659399568
2696,183886.91349535625
2697,177636.6061966083
2698,188597.1237586463
2699,178038.53811457826
2700,160921.68334403145
2701,151827.14391847307
2702,112194.49985346169
2703,127378.11150642268
2704,142852.40328684816
2705,113344.33906736568
2706,106560.12006247368
2707,118903.04504989758
2708,129294.8309625774
2709,103925.63369257166
2710,122486.011833836
2711,258863.24102326875
2712,362862.2087999336
2713,165880.5582096259
2714,151902.4592307244
2715,170606.26098754248
2716,148284.3937069055
2717,191506.0572532252
2718,216565.39683325624
2719,151585.85918020303
2720,169249.4022112288
2721,128513.22972347913
2722,158339.55230119874
2723,144662.9926654551
2724,123229.13291437873
2725,125922.7311755615
2726,145760.3536198932
2727,186703.22750102935
2728,184427.5764659032
2729,146485.677767771
2730,146593.15063414729
2731,130127.21610120319
2732,133607.68522138306
2733,159323.27007552868
2734,150808.70819690783
